QTL x environment interactions for panicle traits in switchgrass (Panicum virgatum),,,,,,,,,,,,,,,,,,
Theoretical and Applied Genetics,,,,,,,,,,,,,,,,,,
"Li Zhang1*, Xiaoyu Weng1, Kathrine D. Behrman1, Jason Bonnette1, John L. Reilley2, Francis M. Rouquette Jr3, Philip A. Fay4, Yanqi Wu5, Felix B. Fritschi6, Robert B. Mitchell7, David B. Lowry8, Arvid R. Boe9, Thomas E. Juenger1*",,,,,,,,,,,,,,,,,,
"1Department of Integrative Biology, University of Texas at Austin, Austin TX 78712",,,,,,,,,,,,,,,,,,
* corresponding authors. Email: lz5943@utexas.edu or tjuenger@austin.utexas.edu,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Table S2 Candidate gene list for the 18 panicle trait QTLs in switchgrass,,,,,,,,,,,,,,,,,,
chr,QTL,pos_lo,pos_hi,TRAIT,source,start,end,locusName,GO,Best.hit.arabi.name,arabi.symbol,arabi.defline,Best.hit.rice.name,rice.defline,OsGene,,Column Names,Explanation
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61435651,61438072,Pavir.2KG501700,"GO:0055114,GO:0048038,GO:0009308,GO:0008131,GO:0005507",AT1G31690,,Copper amine oxidase family protein,LOC_Os06g23114,"copper methylamine oxidase precursor, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61439408,61440877,Pavir.2KG501800,,,,,LOC_Os07g36520,"OsFBX248 - F-box domain containing protein, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61443403,61444591,Pavir.2KG501900,,AT5G03100,,F-box/RNI-like superfamily protein,LOC_Os07g36530,"OsFBX249 - F-box domain containing protein, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61467296,61469920,Pavir.2KG502300,,,,,LOC_Os07g39000,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61484844,61488381,Pavir.2KG502400,"GO:0055114,GO:0048038,GO:0009308,GO:0008131,GO:0005507",AT1G31690,,Copper amine oxidase family protein,LOC_Os06g23114,"copper methylamine oxidase precursor, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61488779,61507994,Pavir.2KG502700,,AT5G28150,,Plant protein of unknown function (DUF868),LOC_Os07g38460,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61510806,61511114,Pavir.2KG502900,,,,,LOC_Os07g38470,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61512181,61513776,Pavir.2KG502905,,,,,,,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61514063,61515047,Pavir.2KG502910,,,,,,,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61520521,61527047,Pavir.2KG503100,"GO:0016021,GO:0016020,GO:0022857",AT5G07050,,nodulin MtN21 /EamA-like transporter family protein,LOC_Os10g07998,"nodulin, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61527868,61533238,Pavir.2KG503200,,AT1G17270,,O-fucosyltransferase family protein,LOC_Os07g38490,"GDP-fucose protein-O-fucosyltransferase 2, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61544976,61549073,Pavir.2KG503300,"GO:0006468,GO:0005524,GO:0004672",AT3G04910,"ATWNK1,WNK1,ZIK4",with no lysine (K) kinase 1,LOC_Os07g38530,"STE_PAK_Ste20_Slob_Wnk.4 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61564343,61565171,Pavir.2KG503400,"GO:0006412,GO:0005840,GO:0005622,GO:0003735",AT4G00100,"ATRPS13A,PFL2,RPS13,RPS13A",ribosomal protein S13A,LOC_Os07g38540,"40S ribosomal protein S13, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61568035,61568683,Pavir.2KG503500,,,,,LOC_Os07g38550,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61586119,61590581,Pavir.2KG503700,"GO:0005524,GO:0004020,GO:0000103",AT3G03900,APK3,adenosine-5\'-phosphosulfate (APS) kinase 3,LOC_Os07g38560,"adenylyl-sulfate kinase, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61591216,61591827,Pavir.2KG503800,,,,,LOC_Os07g38570,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61598147,61603131,Pavir.2KG503900,GO:0046872,AT1G20110,,RING/FYVE/PHD zinc finger superfamily protein,LOC_Os07g38580,"zinc finger family protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61614629,61618663,Pavir.2KG504100,,AT3G13510,,Protein of Unknown Function (DUF239),LOC_Os07g38590,"carboxyl-terminal peptidase, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61623898,61625700,Pavir.2KG504200,"GO:0055114,GO:0020037,GO:0016705,GO:0005506",AT1G64940,CYP89A6,"cytochrome P450, family 87, subfamily A, polypeptide 6",LOC_Os10g37100,"cytochrome P450, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61627857,61634209,Pavir.2KG504400,"GO:0055085,GO:0016021,GO:0008643,GO:0005351,GO:0000139",AT4G35335,,Nucleotide-sugar transporter family protein,LOC_Os07g38610,"UAA transporter family domain containing protein, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61632444,61634186,Pavir.2KG504405,GO:0005524,AT2G17265,"DMR1,HSK",homoserine kinase,LOC_Os02g58510,"GHMP kinases ATP-binding protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61735041,61735383,Pavir.2KG504500,GO:0004869,AT5G47550,,Cystatin/monellin superfamily protein,LOC_Os03g31510,"cysteine proteinase inhibitor 8 precursor, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61737183,61738959,Pavir.2KG504600,,AT5G03610,,GDSL-like Lipase/Acylhydrolase superfamily protein,LOC_Os04g55660,"GDSL-like lipase/acylhydrolase, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61741242,61745496,Pavir.2KG504700,GO:0019867,AT3G46740,"MAR1,TOC75-III",translocon at the outer envelope membrane of chloroplasts 75-III,LOC_Os03g16440,"outer membrane protein, OMP85 family, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61747787,61748212,Pavir.2KG504900,,AT5G55160,"ATSUMO2,SUM2,SUMO 2,SUMO2",small ubiquitin-like modifier 2,LOC_Os07g38690,"ubiquitin-like protein SMT3, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61756567,61762110,Pavir.2KG505000,"GO:0006396,GO:0003723,GO:0003676",AT3G52120,,SWAP (Suppressor-of-White-APricot)/surp domain-containing protein / D111/G-patch domain-containing protein,LOC_Os09g10930,"gamma response I protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61765977,61770683,Pavir.2KG505100,"GO:0003924,GO:0007017,GO:0005874",AT5G19780,TUA5,tubulin alpha-5,LOC_Os07g38730,"tubulin/FtsZ domain containing protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61773251,61774483,Pavir.2KG505200,"GO:0006355,GO:0003700",AT4G25470,"ATCBF2,CBF2,DREB1C,FTQ4",C-repeat/DRE binding factor 2,LOC_Os07g38750,"AP2 domain containing protein, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61779760,61789026,Pavir.2KG505300,GO:0005515,AT5G19820,emb2734,ARM repeat superfamily protein,LOC_Os07g38760,"HEAT repeat family protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61796075,61797933,Pavir.2KG505400,"GO:0005975,GO:0004553",AT1G05590,"ATHEX3,HEXO2",beta-hexosaminidase 2,LOC_Os07g38790,"beta-hexosaminidase precursor, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61803108,61806202,Pavir.2KG505500,"GO:0006468,GO:0005524,GO:0004672,GO:0030246",AT2G37710,RLK,receptor lectin kinase,LOC_Os07g38800,"lectin-like receptor kinase, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61808164,61810541,Pavir.2KG505600,"GO:0006468,GO:0005524,GO:0004672,GO:0030246",AT3G53810,,Concanavalin A-like lectin protein kinase family protein,LOC_Os07g38810,"lectin receptor-type protein kinase, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61812763,61817272,Pavir.2KG505700,,AT2G44260,,Plant protein of unknown function (DUF946),LOC_Os07g38840,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61825792,61829672,Pavir.2KG505900,,AT5G19850,,alpha/beta-Hydrolases superfamily protein,LOC_Os07g38830,"hydrolase, alpha/beta fold family domain containing protein, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61830504,61834166,Pavir.2KG506000,,AT2G44260,,Plant protein of unknown function (DUF946),LOC_Os07g38840,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61838762,61839760,Pavir.2KG506200,,AT4G11650,"ATOSM34,OSM34",osmotin 34,LOC_Os03g46070,"thaumatin, putative, expressed",TLP|PR5 ,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61842483,61849037,Pavir.2KG506300,"GO:0016021,GO:0004659",AT3G11945,"ATHST,HST,PDS2",homogentisate prenyltransferase,LOC_Os07g38850,"prenyltransferase, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61849016,61849843,Pavir.2KG506305,,,,,,,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61851203,61855597,Pavir.2KG506400,"GO:0005975,GO:0004553",AT3G13560,,O-Glycosyl hydrolases family 17 protein,LOC_Os07g38930,"glucan endo-1,3-beta-glucosidase precursor, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61855867,61858940,Pavir.2KG506500,,AT3G13550,"CIN4,COP10,EMB144,FUS9",Ubiquitin-conjugating enzyme family protein,LOC_Os07g38940,"ubiquitin-conjugating enzyme, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61859388,61861078,Pavir.2KG506600,,,,,LOC_Os07g38950,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61861584,61862801,Pavir.2KG506700,"GO:0016020,GO:0009765",AT3G61470,LHCA2,photosystem I light harvesting complex gene 2,LOC_Os07g38960,"chlorophyll A-B binding protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61864001,61868553,Pavir.2KG506800,"GO:0008152,GO:0003824,GO:0048037",AT5G08300,,"Succinyl-CoA ligase, alpha subunit",LOC_Os07g38970,"succinyl-CoA ligase subunit alpha-2, mitochondrial precursor, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61869453,61876522,Pavir.2KG506900,"GO:0006508,GO:0004252",AT5G67360,ARA12,Subtilase family protein,LOC_Os07g39020,"OsSub53 - Putative Subtilisin homologue, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61878758,61881046,Pavir.2KG507000,,AT4G14600,,Target SNARE coiled-coil domain protein,LOC_Os07g38990,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61886066,61891819,Pavir.2KG507100,,AT2G44280,,Major facilitator superfamily protein,LOC_Os07g39010,"lactose permease-related, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61901572,61902772,Pavir.2KG507105,"GO:0006508,GO:0004252",AT5G67360,ARA12,Subtilase family protein,LOC_Os07g39020,"OsSub53 - Putative Subtilisin homologue, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61920941,61921629,Pavir.2KG507500,,,,,,,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61926938,61934427,Pavir.2KG507600,,AT5G13050,5-FCL,5-formyltetrahydrofolate cycloligase,LOC_Os07g39070,"5-formyltetrahydrofolate cyclo-ligase, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61934915,61935865,Pavir.2KG507700,,,,,LOC_Os07g39100,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61936311,61937854,Pavir.2KG507800,,,,,LOC_Os04g50840,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61943216,61944924,Pavir.2KG507900,,AT1G75080,BZR1,Brassinosteroid signalling positive regulator (BZR1) family protein,LOC_Os07g39220,"BES1/BZR1 homolog protein, putative, expressed",OsBZR1 ,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61951573,61955022,Pavir.2KG508100,,AT1G52780,,Protein of unknown function (DUF2921),LOC_Os01g08170,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61955778,61956804,Pavir.2KG508200,,AT1G52780,,Protein of unknown function (DUF2921),LOC_Os01g08170,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61960008,61961739,Pavir.2KG508300,GO:0008299,AT4G36810,GGPS1,geranylgeranyl pyrophosphate synthase 1,LOC_Os07g39270,"polyprenyl synthetase, putative, expressed",OsGGPPS1 ,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61964961,61968667,Pavir.2KG508500,,AT1G21070,,Nucleotide-sugar transporter family protein,LOC_Os07g39280,"transporter-related, putative, expressed",OsUGT3 ,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61971351,61974391,Pavir.2KG508600,"GO:0005524,GO:0003678,GO:0043141",AT5G67630,,P-loop containing nucleoside triphosphate hydrolases superfamily protein,LOC_Os06g08770,"ruvB-like 2, putative, expressed",OIP30 ,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61975140,61984060,Pavir.2KG508700,,AT1G45150,,,LOC_Os07g39300,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,61997292,62000760,Pavir.2KG509000,,,,,LOC_Os03g02210,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62012247,62013286,Pavir.2KG509200,,,,,LOC_Os03g21100,"transposon protein, putative, CACTA, En/Spm sub-class, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62017834,62019615,Pavir.2KG509400,,,,,,,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62052695,62056299,Pavir.2KG509600,,AT3G50700,"AtIDD2,IDD2",indeterminate(ID)-domain 2,LOC_Os07g39310,"ZOS7-06 - C2H2 zinc finger protein, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62076454,62077893,Pavir.2KG510000,GO:0003677,AT2G18550,"ATHB21,HB-2,HB21",homeobox protein 21,LOC_Os07g39320,"homeobox domain containing protein, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62103253,62105508,Pavir.2KG510200,"GO:0055085,GO:0016021",AT3G18830,"ATPLT5,ATPMT5,PMT5",polyol/monosaccharide transporter 5,LOC_Os07g39350,"transporter family protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62107939,62109804,Pavir.2KG510300,"GO:0055085,GO:0016021",AT2G16120,"ATPMT1,PMT1",polyol/monosaccharide transporter 1,LOC_Os07g39350,"transporter family protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62128265,62130228,Pavir.2KG510305,,,,,,,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62131766,62133819,Pavir.2KG510400,"GO:0055085,GO:0016021",AT2G16120,"ATPMT1,PMT1",polyol/monosaccharide transporter 1,LOC_Os07g39350,"transporter family protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62141691,62142050,Pavir.2KG510405,GO:0003677,,,,LOC_Os03g32190,"transposon protein, putative, unclassified, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62144581,62146435,Pavir.2KG510600,"GO:0055085,GO:0016021",AT3G18830,"ATPLT5,ATPMT5,PMT5",polyol/monosaccharide transporter 5,LOC_Os07g39350,"transporter family protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62157895,62158897,Pavir.2KG510605,GO:0005783,AT1G27330,,Ribosome associated membrane protein RAMP4,LOC_Os11g41875,"membrane protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62161836,62164823,Pavir.2KG510610,,,,,LOC_Os12g42840,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62165495,62168929,Pavir.2KG510900,"GO:0006355,GO:0005739,GO:0003690",AT5G55580,,Mitochondrial transcription termination factor family protein,LOC_Os07g39430,"mTERF family protein, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62169345,62175573,Pavir.2KG511000,GO:0003676,AT2G05160,,CCCH-type zinc fingerfamily protein with RNA-binding domain,LOC_Os08g03310,"zinc finger family protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62193160,62197002,Pavir.2KG511005,"GO:0046872,GO:0003676",AT3G52980,,Zinc finger (CCCH-type) family protein / RNA recognition motif (RRM)-containing protein,LOC_Os07g39440,"zinc finger family protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62205713,62208142,Pavir.2KG511010,,,,,,,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62208170,62209813,Pavir.2KG511200,,AT5G48150,PAT1,GRAS family transcription factor,LOC_Os07g39470,"gibberellin response modulator protein, putative, expressed",CIGR2 ,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62210205,62215299,Pavir.2KG511300,"GO:0043565,GO:0006355,GO:0003700",AT4G26640,"AtWRKY20,WRKY20",WRKY family transcription factor family protein,LOC_Os07g39480,"WRKY87, expressed",OsWRKY78 ,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62237103,62239014,Pavir.2KG511400,,AT3G08990,,Yippee family putative zinc-binding protein,LOC_Os07g39510,"yippee zinc-binding protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62239480,62245864,Pavir.2KG511500,,,,,LOC_Os05g44780,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62247471,62249699,Pavir.2KG511700,"GO:0006468,GO:0005524,GO:0004672",AT5G55560,,Protein kinase superfamily protein,LOC_Os07g39520,"STE_PAK_Ste20_Slob_Wnk.5 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62253189,62256426,Pavir.2KG511800,,AT5G48130,,Phototropic-responsive NPH3 family protein,LOC_Os07g39530,"BTBN16 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 domain, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62260168,62260570,Pavir.2KG512000,,,,,,,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62260401,62266036,Pavir.2KG512100,GO:0003676,AT3G07810,,RNA-binding (RRM/RBD/RNP motifs) family protein,LOC_Os07g39560,"RNA recognition motif containing protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62271529,62274537,Pavir.2KG512300,GO:0005515,AT4G16490,,ARM repeat superfamily protein,LOC_Os07g39590,"spotted leaf 11, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62432152,62437494,Pavir.2KG512500,,AT5G47540,,Mo25 family protein,LOC_Os07g39630,"calcium-binding protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62439078,62441700,Pavir.2KG512505,GO:0005515,AT5G55530,,Calcium-dependent lipid-binding (CaLB domain) family protein,LOC_Os07g39620,"C2 domain containing protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62472298,62473146,Pavir.2KG512510,,AT1G11440,,,LOC_Os06g12580,"pro-resilin precursor, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62401744,62403005,Pavir.2KG512600,,,,,,,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62430740,62431316,Pavir.2KG512605,,,,,LOC_Os01g50360,"NAC domain containing protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62389867,62395589,Pavir.2KG512800,GO:0008080,AT4G37670,NAGS2,N-acetyl-l-glutamate synthase 2,LOC_Os07g39690,"GCN5-related N-acetyltransferase, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62382401,62383938,Pavir.2KG513000,,AT1G27461,,,LOC_Os07g39700,expressed protein,Sdr4 ,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62383974,62384345,Pavir.2KG513005,,,,,,,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62376045,62382307,Pavir.2KG513100,"GO:0022900,GO:0016651",AT5G67590,FRO1,NADH-ubiquinone oxidoreductase-related,LOC_Os07g39710,"NADH dehydrogenase iron-sulfur protein 4, mitochondrial precursor, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62371981,62373027,Pavir.2KG513200,,AT1G59590,ZCF37,ZCF37,LOC_Os07g39720,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62368012,62371736,Pavir.2KG513300,,AT1G59600,ZCW7,ZCW7,LOC_Os07g39730,"ZCW7, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62365685,62367089,Pavir.2KG513400,"GO:0046983,GO:0008171",AT5G54160,"ATOMT1,OMT1",O-methyltransferase 1,LOC_Os08g06100,"O-methyltransferase, putative, expressed",COMT|OsCOMT ,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62361475,62364814,Pavir.2KG513500,GO:0016788,AT3G26430,,GDSL-like Lipase/Acylhydrolase superfamily protein,LOC_Os07g39750,"GDSL-like lipase/acylhydrolase, putative, expressed",AChE ,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62356181,62360290,Pavir.2KG513600,"GO:0043039,GO:0016876,GO:0005524,GO:0006418,GO:0004812,GO:0000166",AT2G04842,EMB2761,"threonyl-tRNA synthetase, putative / threonine--tRNA ligase, putative",LOC_Os02g33500,"threonyl-tRNA synthetase, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62353611,62355386,Pavir.2KG513700,"GO:0055114,GO:0020037,GO:0006979,GO:0004601",AT5G05340,,Peroxidase superfamily protein,LOC_Os03g32050,"peroxidase precursor, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62346999,62353156,Pavir.2KG513800,GO:0008641,AT2G21470,"ATSAE2,EMB2764,SAE2",SUMO-activating enzyme 2,LOC_Os07g39780,"SUMO-activating enzyme subunit 2, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62345417,62346712,Pavir.2KG513900,,,,,LOC_Os07g39790,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62342007,62345239,Pavir.2KG514000,,AT5G56780,"ATET2,ET2",effector of transcription2,LOC_Os07g39800,"transcription repressor HOTR, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62332019,62332519,Pavir.2KG514200,,,,,,,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62328145,62329585,Pavir.2KG514300,,AT5G50890,,alpha/beta-Hydrolases superfamily protein,LOC_Os07g39810,"lipase class 3 family protein, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62489483,62503890,Pavir.2KG514400,"GO:0046872,GO:0000166,GO:0016021,GO:0015914,GO:0005524,GO:0004012,GO:0000287",AT5G44240,ALA2,aminophospholipid ATPase 2,LOC_Os11g25980,"phospholipid-transporting ATPase 2, putative, expressed",NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62510324,62513343,Pavir.2KG514600,"GO:0048366,GO:0043565,GO:0009956,GO:0008356,GO:0005634,GO:0003700",AT4G37650,"SGR7,SHR",GRAS family transcription factor,LOC_Os07g39820,"SHR, putative, expressed",OsSHR1 ,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62525304,62528402,Pavir.2KG514800,,AT1G19360,,Nucleotide-diphospho-sugar transferase family protein,LOC_Os07g39840,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62530280,62544571,Pavir.2KG514805,,AT3G49900,,Phototropic-responsive NPH3 family protein,LOC_Os07g39850,expressed protein,NA,,,
Chr02K,2K@77.89,60739957,64045891,PL,phytozomev13,62547060,62547356,Pavir.2KG515300,,,,,LOC_Os07g39860,expressed protein,NA,,,
